fold,split,task_id,distances,distances_norm
fold_0,test,BigCodeBench/745,"[623, 342, 341]","[1.7648725212464589, 0.9688385269121813, 0.9660056657223796]"
fold_0,test,BigCodeBench/120,"[310, 116, 156]","[0.4725609756097561, 0.17682926829268292, 0.23780487804878048]"
fold_0,test,BigCodeBench/216,"[1438, 511, 304]","[2.6288848263254114, 0.9341864716636198, 0.5557586837294333]"
fold_0,test,BigCodeBench/200,"[301, 577, 375]","[0.596039603960396, 1.1425742574257425, 0.7425742574257426]"
fold_0,test,BigCodeBench/575,"[179, 313, 144]","[0.5792880258899676, 1.0129449838187703, 0.46601941747572817]"
fold_0,test,BigCodeBench/178,"[248, 295, 280]","[0.6526315789473685, 0.7763157894736842, 0.7368421052631579]"
fold_0,test,BigCodeBench/831,"[167, 169, 159]","[0.526813880126183, 0.5331230283911672, 0.501577287066246]"
fold_0,test,BigCodeBench/501,"[606, 542, 532]","[0.6544276457883369, 0.5853131749460043, 0.5745140388768899]"
fold_0,test,BigCodeBench/460,"[567, 859, 374]","[0.9982394366197183, 1.5123239436619718, 0.6584507042253521]"
fold_0,test,BigCodeBench/612,"[285, 481, 433]","[0.3501228501228501, 0.5909090909090909, 0.5319410319410319]"
fold_0,test,BigCodeBench/654,"[670, 482, 480]","[0.8746736292428199, 0.6292428198433421, 0.6266318537859008]"
fold_0,test,BigCodeBench/613,"[348, 453, 388]","[0.41232227488151657, 0.5367298578199052, 0.4597156398104265]"
fold_0,test,BigCodeBench/1055,"[316, 462, 326]","[0.6899563318777293, 1.0087336244541485, 0.7117903930131004]"
fold_0,test,BigCodeBench/174,"[68, 59, 40]","[0.20298507462686566, 0.1761194029850746, 0.11940298507462686]"
fold_0,test,BigCodeBench/130,"[151, 216, 258]","[0.45481927710843373, 0.6506024096385542, 0.7771084337349398]"
fold_0,test,BigCodeBench/315,"[435, 546, 542]","[0.5141843971631206, 0.6453900709219859, 0.640661938534279]"
fold_0,test,BigCodeBench/145,"[188, 289, 182]","[0.4973544973544973, 0.7645502645502645, 0.48148148148148145]"
fold_0,test,BigCodeBench/704,"[256, 206, 249]","[0.4821092278719397, 0.3879472693032015, 0.4689265536723164]"
fold_0,test,BigCodeBench/966,"[311, 378, 270]","[0.8936781609195402, 1.0862068965517242, 0.7758620689655172]"
fold_0,test,BigCodeBench/1008,"[347, 552, 196]","[0.5125553914327917, 0.8153618906942393, 0.2895125553914328]"
fold_0,test,BigCodeBench/566,"[398, 707, 176]","[1.3491525423728814, 2.3966101694915256, 0.5966101694915255]"
fold_0,test,BigCodeBench/574,"[262, 783, 203]","[0.4478632478632479, 1.3384615384615384, 0.347008547008547]"
fold_0,test,BigCodeBench/278,"[151, 133, 126]","[0.3172268907563025, 0.27941176470588236, 0.2647058823529412]"
fold_0,test,BigCodeBench/521,"[232, 261, 564]","[0.7160493827160493, 0.8055555555555556, 1.7407407407407407]"
fold_0,test,BigCodeBench/471,"[108, 147, 160]","[0.4, 0.5444444444444444, 0.5925925925925926]"
fold_0,test,BigCodeBench/590,"[346, 513, 509]","[0.5397815912636506, 0.8003120124804992, 0.7940717628705148]"
fold_0,test,BigCodeBench/83,"[371, 412, 244]","[0.5075239398084815, 0.5636114911080712, 0.3337893296853625]"
fold_0,test,BigCodeBench/615,"[343, 352, 384]","[0.4886039886039886, 0.5014245014245015, 0.5470085470085471]"
fold_0,test,BigCodeBench/1125,"[604, 604, 609]","[1.8358662613981762, 1.8358662613981762, 1.851063829787234]"
fold_0,test,BigCodeBench/292,"[312, 562, 562]","[0.6724137931034483, 1.2112068965517242, 1.2112068965517242]"
fold_0,test,BigCodeBench/478,"[343, 356, 444]","[0.5301391035548686, 0.5502318392581144, 0.6862442040185471]"
fold_0,test,BigCodeBench/808,"[319, 336, 461]","[0.7876543209876543, 0.8296296296296296, 1.1382716049382715]"
fold_0,test,BigCodeBench/226,"[370, 318, 318]","[0.7805907172995781, 0.6708860759493671, 0.6708860759493671]"
fold_0,test,BigCodeBench/535,"[536, 582, 649]","[0.5070955534531694, 0.5506149479659413, 0.6140018921475875]"
fold_0,test,BigCodeBench/126,"[616, 766, 622]","[0.8812589413447782, 1.09585121602289, 0.8898426323319027]"
fold_0,test,BigCodeBench/1084,"[584, 621, 713]","[0.7174447174447175, 0.7628992628992629, 0.8759213759213759]"
fold_0,test,BigCodeBench/77,"[408, 571, 524]","[0.640502354788069, 0.8963893249607535, 0.8226059654631083]"
fold_0,test,BigCodeBench/341,"[392, 486, 412]","[0.5467224546722455, 0.6778242677824268, 0.5746164574616457]"
fold_0,test,BigCodeBench/616,"[482, 571, 388]","[0.5585168018539977, 0.6616454229432214, 0.4495944380069525]"
fold_0,test,BigCodeBench/64,"[272, 337, 197]","[0.6252873563218391, 0.774712643678161, 0.4528735632183908]"
fold_0,test,BigCodeBench/171,"[524, 503, 651]","[0.9081455805892548, 0.8717504332755632, 1.1282495667244368]"
fold_0,test,BigCodeBench/214,"[264, 272, 230]","[0.38653001464128844, 0.39824304538799415, 0.3367496339677892]"
fold_0,test,BigCodeBench/920,"[115, 133, 394]","[0.4637096774193548, 0.5362903225806451, 1.5887096774193548]"
fold_0,test,BigCodeBench/1054,"[770, 794, 819]","[0.8113804004214963, 0.8366701791359326, 0.863013698630137]"
fold_0,test,BigCodeBench/156,"[258, 443, 344]","[0.5958429561200924, 1.023094688221709, 0.7944572748267898]"
fold_0,test,BigCodeBench/259,"[356, 374, 372]","[1.0318840579710145, 1.0840579710144929, 1.0782608695652174]"
fold_0,test,BigCodeBench/895,"[440, 492, 360]","[1.1488250652741514, 1.2845953002610966, 0.9399477806788512]"
fold_0,test,BigCodeBench/376,"[187, 158, 200]","[0.6151315789473685, 0.5197368421052632, 0.6578947368421053]"
fold_0,test,BigCodeBench/681,"[234, 152, 154]","[0.7697368421052632, 0.5, 0.506578947368421]"
fold_0,test,BigCodeBench/717,"[327, 263, 287]","[0.44010767160161507, 0.35397039030955585, 0.38627187079407804]"
fold_0,test,BigCodeBench/626,"[286, 258, 235]","[0.6163793103448276, 0.5560344827586207, 0.5064655172413793]"
fold_0,test,BigCodeBench/645,"[88, 133, 251]","[0.24788732394366197, 0.37464788732394366, 0.7070422535211267]"
fold_0,test,BigCodeBench/186,"[321, 457, 458]","[0.4483240223463687, 0.638268156424581, 0.6396648044692738]"
fold_0,test,BigCodeBench/789,"[153, 187, 156]","[0.4540059347181009, 0.5548961424332344, 0.4629080118694362]"
fold_0,test,BigCodeBench/221,"[934, 669, 610]","[1.5286415711947627, 1.0949263502454991, 0.9983633387888707]"
fold_0,test,BigCodeBench/904,"[273, 495, 373]","[0.7459016393442623, 1.3524590163934427, 1.0191256830601092]"
fold_0,test,BigCodeBench/506,"[438, 716, 919]","[0.7098865478119936, 1.160453808752026, 1.4894651539708266]"
fold_0,test,BigCodeBench/663,"[751, 392, 516]","[1.5810526315789473, 0.8252631578947368, 1.0863157894736841]"
fold_0,test,BigCodeBench/20,"[82, 799, 281]","[0.2847222222222222, 2.7743055555555554, 0.9756944444444444]"
fold_0,test,BigCodeBench/926,"[194, 231, 152]","[0.5434173669467787, 0.6470588235294118, 0.4257703081232493]"
fold_0,test,BigCodeBench/1033,"[297, 518, 273]","[0.8114754098360656, 1.4153005464480874, 0.7459016393442623]"
fold_0,test,BigCodeBench/35,"[377, 408, 381]","[1.1389728096676737, 1.2326283987915407, 1.151057401812689]"
fold_0,test,BigCodeBench/374,"[403, 599, 410]","[0.49753086419753084, 0.7395061728395061, 0.5061728395061729]"
fold_0,test,BigCodeBench/26,"[101, 365, 189]","[0.36594202898550726, 1.3224637681159421, 0.6847826086956522]"
fold_0,test,BigCodeBench/55,"[270, 237, 313]","[0.5103969754253308, 0.44801512287334594, 0.5916824196597353]"
fold_0,test,BigCodeBench/638,"[122, 123, 122]","[0.3515850144092219, 0.35446685878962536, 0.3515850144092219]"
fold_0,test,BigCodeBench/716,"[269, 269, 202]","[0.5663157894736842, 0.5663157894736842, 0.42526315789473684]"
fold_0,test,BigCodeBench/80,"[83, 100, 102]","[0.19080459770114944, 0.22988505747126436, 0.23448275862068965]"
fold_0,test,BigCodeBench/257,"[316, 326, 175]","[1.5047619047619047, 1.5523809523809524, 0.8333333333333334]"
fold_0,test,BigCodeBench/191,"[202, 235, 240]","[0.6292834890965732, 0.7320872274143302, 0.7476635514018691]"
fold_0,test,BigCodeBench/706,"[245, 217, 233]","[0.3284182305630027, 0.29088471849865954, 0.31233243967828417]"
fold_0,test,BigCodeBench/274,"[1720, 1907, 834]","[1.0250297973778308, 1.136471990464839, 0.4970202622169249]"
fold_0,test,BigCodeBench/1111,"[157, 165, 441]","[0.2783687943262411, 0.2925531914893617, 0.7819148936170213]"
fold_0,test,BigCodeBench/135,"[263, 404, 269]","[0.4290375203915171, 0.6590538336052202, 0.43882544861337686]"
fold_0,test,BigCodeBench/812,"[466, 542, 391]","[0.7677100494233937, 0.8929159802306426, 0.6441515650741351]"
fold_0,test,BigCodeBench/131,"[151, 188, 258]","[0.45481927710843373, 0.5662650602409639, 0.7771084337349398]"
fold_0,test,BigCodeBench/636,"[370, 391, 340]","[0.5967741935483871, 0.6306451612903226, 0.5483870967741935]"
fold_0,test,BigCodeBench/234,"[254, 489, 464]","[0.3686502177068215, 0.7097242380261248, 0.6734397677793904]"
fold_0,test,BigCodeBench/711,"[593, 427, 162]","[2.0448275862068965, 1.4724137931034482, 0.5586206896551724]"
fold_0,test,BigCodeBench/814,"[509, 414, 411]","[0.8745704467353952, 0.711340206185567, 0.7061855670103093]"
fold_0,test,BigCodeBench/921,"[58, 58, 85]","[0.2196969696969697, 0.2196969696969697, 0.32196969696969696]"
fold_0,test,BigCodeBench/1093,"[234, 309, 488]","[0.752411575562701, 0.9935691318327974, 1.5691318327974277]"
fold_0,test,BigCodeBench/227,"[419, 943, 327]","[0.5716234652114598, 1.286493860845839, 0.4461118690313779]"
fold_0,test,BigCodeBench/1112,"[320, 408, 846]","[0.528052805280528, 0.6732673267326733, 1.396039603960396]"
fold_0,test,BigCodeBench/610,"[1023, 534, 486]","[1.8839779005524862, 0.9834254143646409, 0.8950276243093923]"
fold_0,test,BigCodeBench/305,"[140, 169, 249]","[0.343980343980344, 0.4152334152334152, 0.6117936117936118]"
fold_0,test,BigCodeBench/799,"[365, 403, 324]","[0.49525101763907736, 0.5468113975576662, 0.4396200814111262]"
fold_0,test,BigCodeBench/518,"[462, 439, 442]","[0.5923076923076923, 0.5628205128205128, 0.5666666666666667]"
fold_0,test,BigCodeBench/211,"[1015, 354, 943]","[1.6450567260940032, 0.5737439222042139, 1.5283630470016207]"
fold_0,test,BigCodeBench/579,"[570, 482, 390]","[0.6397306397306397, 0.5409652076318743, 0.4377104377104377]"
fold_0,test,BigCodeBench/121,"[392, 457, 359]","[0.519205298013245, 0.6052980132450331, 0.47549668874172185]"
fold_0,test,BigCodeBench/657,"[309, 257, 255]","[0.5158597662771286, 0.4290484140233723, 0.4257095158597663]"
fold_0,test,BigCodeBench/422,"[156, 240, 161]","[0.35214446952595935, 0.5417607223476298, 0.36343115124153497]"
fold_0,test,BigCodeBench/1042,"[663, 872, 592]","[0.8308270676691729, 1.0927318295739348, 0.7418546365914787]"
fold_0,test,BigCodeBench/424,"[755, 703, 660]","[0.6469580119965724, 0.6023993144815767, 0.5655526992287918]"
fold_0,test,BigCodeBench/74,"[269, 407, 358]","[0.4727592267135325, 0.7152899824253075, 0.6291739894551845]"
fold_0,test,BigCodeBench/486,"[482, 597, 511]","[0.6469798657718121, 0.8013422818791947, 0.6859060402684564]"
fold_0,test,BigCodeBench/821,"[181, 291, 245]","[0.401330376940133, 0.6452328159645233, 0.5432372505543237]"
fold_0,test,BigCodeBench/111,"[633, 563, 592]","[1.1243339253996447, 1.0, 1.0515097690941386]"
fold_0,test,BigCodeBench/655,"[695, 752, 669]","[0.4856743535988819, 0.5255066387141859, 0.46750524109014674]"
fold_0,test,BigCodeBench/452,"[179, 376, 244]","[0.2448700410396717, 0.5143638850889193, 0.3337893296853625]"
fold_0,test,BigCodeBench/888,"[366, 475, 257]","[1.1296296296296295, 1.4660493827160495, 0.7932098765432098]"
fold_0,test,BigCodeBench/1058,"[415, 452, 336]","[0.5894886363636364, 0.6420454545454546, 0.4772727272727273]"
fold_0,test,BigCodeBench/1068,"[137, 161, 156]","[0.2541743970315399, 0.2987012987012987, 0.2894248608534323]"
fold_0,test,BigCodeBench/494,"[470, 957, 666]","[0.4625984251968504, 0.9419291338582677, 0.655511811023622]"
fold_0,test,BigCodeBench/1082,"[512, 349, 191]","[1.1824480369515011, 0.8060046189376443, 0.44110854503464203]"
fold_0,test,BigCodeBench/910,"[662, 731, 876]","[1.310891089108911, 1.4475247524752475, 1.7346534653465346]"
fold_0,test,BigCodeBench/29,"[103, 251, 168]","[0.2814207650273224, 0.6857923497267759, 0.45901639344262296]"
fold_0,test,BigCodeBench/105,"[464, 347, 527]","[0.5093304061470911, 0.3809001097694841, 0.5784851811196488]"
fold_0,test,BigCodeBench/1121,"[846, 848, 641]","[2.115, 2.12, 1.6025]"
fold_0,test,BigCodeBench/771,"[414, 482, 668]","[0.5702479338842975, 0.6639118457300276, 0.9201101928374655]"
fold_0,test,BigCodeBench/661,"[368, 498, 437]","[1.0454545454545454, 1.4147727272727273, 1.2414772727272727]"
fold_0,test,BigCodeBench/298,"[461, 524, 520]","[0.7459546925566343, 0.8478964401294499, 0.8414239482200647]"
fold_0,test,BigCodeBench/915,"[232, 368, 152]","[0.37846655791190864, 0.600326264274062, 0.24796084828711257]"
fold_0,test,BigCodeBench/1139,"[131, 157, 317]","[0.2509578544061303, 0.3007662835249042, 0.60727969348659]"
fold_0,test,BigCodeBench/177,"[546, 500, 467]","[0.7036082474226805, 0.6443298969072165, 0.6018041237113402]"
fold_0,test,BigCodeBench/996,"[464, 421, 550]","[1.0474040632054176, 0.9503386004514672, 1.2415349887133182]"
fold_0,test,BigCodeBench/599,"[453, 458, 456]","[0.5984147952443857, 0.6050198150594451, 0.6023778071334214]"
fold_0,test,BigCodeBench/250,"[328, 446, 396]","[0.7256637168141593, 0.9867256637168141, 0.8761061946902655]"
fold_0,test,BigCodeBench/558,"[288, 318, 278]","[0.5294117647058824, 0.5845588235294118, 0.5110294117647058]"
fold_0,test,BigCodeBench/183,"[132, 123, 155]","[0.5665236051502146, 0.5278969957081545, 0.6652360515021459]"
fold_0,test,BigCodeBench/346,"[379, 324, 264]","[0.6044657097288676, 0.5167464114832536, 0.42105263157894735]"
fold_0,test,BigCodeBench/433,"[144, 145, 176]","[0.4585987261146497, 0.46178343949044587, 0.5605095541401274]"
fold_0,test,BigCodeBench/205,"[80, 55, 59]","[0.17094017094017094, 0.11752136752136752, 0.12606837606837606]"
fold_0,test,BigCodeBench/952,"[427, 442, 388]","[0.5284653465346535, 0.5470297029702971, 0.4801980198019802]"
fold_0,test,BigCodeBench/271,"[267, 236, 270]","[0.5842450765864332, 0.5164113785557987, 0.5908096280087527]"
fold_0,test,BigCodeBench/70,"[490, 728, 567]","[1.0187110187110187, 1.5135135135135136, 1.1787941787941787]"
fold_0,test,BigCodeBench/1073,"[372, 562, 506]","[0.9514066496163683, 1.4373401534526855, 1.2941176470588236]"
fold_0,test,BigCodeBench/972,"[266, 298, 255]","[0.5518672199170125, 0.6182572614107884, 0.529045643153527]"
fold_0,test,BigCodeBench/541,"[331, 404, 208]","[0.5171875, 0.63125, 0.325]"
fold_0,test,BigCodeBench/851,"[141, 152, 333]","[0.4208955223880597, 0.4537313432835821, 0.9940298507462687]"
fold_0,test,BigCodeBench/611,"[656, 510, 264]","[1.312, 1.02, 0.528]"
fold_0,test,BigCodeBench/1129,"[692, 771, 555]","[1.2313167259786477, 1.3718861209964412, 0.9875444839857651]"
fold_0,test,BigCodeBench/484,"[603, 785, 506]","[0.5775862068965517, 0.7519157088122606, 0.4846743295019157]"
fold_0,test,BigCodeBench/1116,"[326, 460, 281]","[0.5895117540687161, 0.8318264014466547, 0.5081374321880651]"
fold_0,test,BigCodeBench/995,"[254, 605, 375]","[0.28475336322869954, 0.6782511210762332, 0.4204035874439462]"
fold_0,test,BigCodeBench/458,"[900, 558, 917]","[0.9137055837563451, 0.566497461928934, 0.9309644670050762]"
fold_0,test,BigCodeBench/36,"[718, 614, 591]","[0.7208835341365462, 0.6164658634538153, 0.5933734939759037]"
fold_0,test,BigCodeBench/893,"[508, 393, 685]","[0.7559523809523809, 0.5848214285714286, 1.0193452380952381]"
fold_0,test,BigCodeBench/492,"[684, 420, 426]","[0.7685393258426966, 0.47191011235955055, 0.4786516853932584]"
fold_0,test,BigCodeBench/1100,"[362, 291, 360]","[0.7211155378486056, 0.5796812749003984, 0.7171314741035857]"
fold_0,test,BigCodeBench/32,"[382, 359, 340]","[1.5219123505976095, 1.4302788844621515, 1.3545816733067728]"
fold_0,test,BigCodeBench/652,"[280, 336, 217]","[0.32941176470588235, 0.3952941176470588, 0.25529411764705884]"
fold_0,test,BigCodeBench/479,"[668, 439, 626]","[0.8709256844850065, 0.5723598435462842, 0.8161668839634941]"
fold_0,test,BigCodeBench/592,"[710, 711, 660]","[1.0990712074303406, 1.1006191950464397, 1.021671826625387]"
fold_0,test,BigCodeBench/644,"[534, 529, 532]","[1.0269230769230768, 1.0173076923076922, 1.023076923076923]"
fold_0,test,BigCodeBench/988,"[634, 592, 612]","[0.6125603864734299, 0.5719806763285025, 0.591304347826087]"
fold_0,test,BigCodeBench/400,"[613, 742, 288]","[1.371364653243848, 1.6599552572706935, 0.6442953020134228]"
fold_0,test,BigCodeBench/150,"[704, 548, 908]","[0.9617486338797814, 0.7486338797814208, 1.2404371584699454]"
fold_0,test,BigCodeBench/847,"[305, 224, 321]","[0.6275720164609053, 0.4609053497942387, 0.6604938271604939]"
fold_0,test,BigCodeBench/301,"[235, 412, 285]","[0.3712480252764613, 0.65086887835703, 0.45023696682464454]"
fold_0,test,BigCodeBench/442,"[301, 316, 225]","[0.3706896551724138, 0.3891625615763547, 0.2770935960591133]"
fold_0,test,BigCodeBench/898,"[138, 71, 45]","[0.5130111524163569, 0.26394052044609667, 0.16728624535315986]"
fold_0,test,BigCodeBench/1000,"[282, 263, 195]","[0.8952380952380953, 0.834920634920635, 0.6190476190476191]"
fold_0,test,BigCodeBench/273,"[2332, 759, 1055]","[1.93687707641196, 0.6303986710963455, 0.8762458471760798]"
fold_0,test,BigCodeBench/593,"[545, 732, 969]","[0.5572597137014315, 0.7484662576687117, 0.99079754601227]"
fold_0,test,BigCodeBench/409,"[333, 462, 283]","[0.553156146179402, 0.7674418604651163, 0.4700996677740864]"
fold_0,test,BigCodeBench/488,"[594, 623, 697]","[0.6463547334058759, 0.6779107725788901, 0.7584330794341676]"
fold_0,test,BigCodeBench/1057,"[439, 464, 455]","[0.6148459383753502, 0.6498599439775911, 0.6372549019607843]"
fold_0,test,BigCodeBench/512,"[382, 577, 714]","[0.6420168067226891, 0.9697478991596639, 1.2]"
fold_0,test,BigCodeBench/563,"[231, 501, 229]","[0.7151702786377709, 1.5510835913312693, 0.7089783281733746]"
fold_0,test,BigCodeBench/811,"[434, 382, 293]","[0.6536144578313253, 0.5753012048192772, 0.44126506024096385]"
fold_0,test,BigCodeBench/553,"[322, 348, 330]","[0.579136690647482, 0.6258992805755396, 0.5935251798561151]"
fold_0,test,BigCodeBench/223,"[501, 491, 217]","[0.8994614003590664, 0.881508078994614, 0.3895870736086176]"
fold_0,test,BigCodeBench/326,"[249, 326, 248]","[0.42346938775510207, 0.5544217687074829, 0.4217687074829932]"
fold_0,test,BigCodeBench/313,"[477, 653, 559]","[0.4649122807017544, 0.6364522417153996, 0.5448343079922028]"
fold_0,test,BigCodeBench/1077,"[298, 392, 366]","[0.5528756957328386, 0.7272727272727273, 0.6790352504638218]"
fold_0,test,BigCodeBench/853,"[764, 650, 459]","[0.781985670419652, 0.6653019447287615, 0.46980552712384854]"
fold_0,test,BigCodeBench/53,"[170, 188, 277]","[0.33663366336633666, 0.3722772277227723, 0.5485148514851486]"
fold_0,test,BigCodeBench/608,"[462, 385, 370]","[0.8133802816901409, 0.6778169014084507, 0.6514084507042254]"
fold_0,test,BigCodeBench/95,"[471, 507, 669]","[0.45728155339805826, 0.49223300970873785, 0.6495145631067961]"
fold_0,test,BigCodeBench/945,"[364, 463, 333]","[0.5244956772334294, 0.6671469740634006, 0.47982708933717577]"
fold_0,test,BigCodeBench/109,"[736, 401, 520]","[1.0605187319884726, 0.5778097982708934, 0.7492795389048992]"
fold_0,test,BigCodeBench/254,"[185, 88, 194]","[0.9585492227979274, 0.45595854922279794, 1.005181347150259]"
fold_0,test,BigCodeBench/189,"[265, 207, 348]","[0.742296918767507, 0.5798319327731093, 0.9747899159663865]"
fold_0,test,BigCodeBench/61,"[186, 437, 313]","[0.28440366972477066, 0.6681957186544343, 0.4785932721712538]"
fold_0,test,BigCodeBench/916,"[230, 443, 471]","[0.38079470198675497, 0.7334437086092715, 0.7798013245033113]"
